# generated by research/tools/experiments/look_plan.py; do not edit (edit look-ownership-overrides.csv)
decision_id,look_number,look_state,cluster,look_group,tuning_wave,owning_experiment,participating_experiments,tuning_only_experiments,hc_screen_experiments,comparison_owners,ws_source_records,mde_record_path,look_condition,ownership_basis
DEC-ACC-035,2,RESERVED,access,LG-access,1,EXP-INT-003,,,,,research/experiments/EXP-INT-003/record.md,research/normalized/EXP-INT-003/decision/DEC-ACC-035-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-036,1,PLANNED,access,LG-access,1,EXP-CONF-007,,,EXP-CONF-004; EXP-SCALE-006,,research/experiments/EXP-CONF-007/record.md,research/normalized/EXP-CONF-007/decision/DEC-ACC-036-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-036,2,RESERVED,access,LG-access,1,EXP-CONF-007,,,EXP-CONF-004; EXP-SCALE-006,,research/experiments/EXP-CONF-007/record.md,research/normalized/EXP-CONF-007/decision/DEC-ACC-036-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-038,1,PLANNED,access,LG-access,2,EXP-REMOTE-002,,,EXP-INT-007,,research/experiments/EXP-REMOTE-002/record.md,research/normalized/EXP-REMOTE-002/decision/DEC-ACC-038-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-038,2,RESERVED,access,LG-access,2,EXP-REMOTE-002,,,EXP-INT-007,,research/experiments/EXP-REMOTE-002/record.md,research/normalized/EXP-REMOTE-002/decision/DEC-ACC-038-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-039,1,PLANNED,access,LG-access,2,EXP-REMOTE-008,,,EXP-ECO-020,,research/experiments/EXP-REMOTE-008/record.md,research/normalized/EXP-REMOTE-008/decision/DEC-ACC-039-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-039,2,RESERVED,access,LG-access,2,EXP-REMOTE-008,,,EXP-ECO-020,,research/experiments/EXP-REMOTE-008/record.md,research/normalized/EXP-REMOTE-008/decision/DEC-ACC-039-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-040,1,PLANNED,access,LG-access,2,EXP-REMOTE-007,,,,,research/experiments/EXP-REMOTE-007/record.md,research/normalized/EXP-REMOTE-007/decision/DEC-ACC-040-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-040,2,RESERVED,access,LG-access,2,EXP-REMOTE-007,,,,,research/experiments/EXP-REMOTE-007/record.md,research/normalized/EXP-REMOTE-007/decision/DEC-ACC-040-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-041,1,PLANNED,access,LG-access,2,EXP-REMOTE-012,,,,,research/experiments/EXP-REMOTE-012/record.md,research/normalized/EXP-REMOTE-012/decision/DEC-ACC-041-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-041,2,RESERVED,access,LG-access,2,EXP-REMOTE-012,,,,,research/experiments/EXP-REMOTE-012/record.md,research/normalized/EXP-REMOTE-012/decision/DEC-ACC-041-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-042,1,PLANNED,access,LG-access,2,EXP-REMOTE-005,,,,,research/experiments/EXP-REMOTE-005/record.md,research/normalized/EXP-REMOTE-005/decision/DEC-ACC-042-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-042,2,RESERVED,access,LG-access,2,EXP-REMOTE-005,,,,,research/experiments/EXP-REMOTE-005/record.md,research/normalized/EXP-REMOTE-005/decision/DEC-ACC-042-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-043,1,PLANNED,access,LG-access,2,EXP-REMOTE-006,EXP-SCALE-012,,,,research/experiments/EXP-REMOTE-006/record.md; research/experiments/EXP-SCALE-012/record.md,research/normalized/EXP-REMOTE-006/decision/DEC-ACC-043-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-043,2,RESERVED,access,LG-access,2,EXP-REMOTE-006,EXP-SCALE-012,,,,research/experiments/EXP-REMOTE-006/record.md; research/experiments/EXP-SCALE-012/record.md,research/normalized/EXP-REMOTE-006/decision/DEC-ACC-043-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-044,1,PLANNED,access,LG-access,2,EXP-REMOTE-008,,,,,research/experiments/EXP-REMOTE-008/record.md,research/normalized/EXP-REMOTE-008/decision/DEC-ACC-044-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-044,2,RESERVED,access,LG-access,2,EXP-REMOTE-008,,,,,research/experiments/EXP-REMOTE-008/record.md,research/normalized/EXP-REMOTE-008/decision/DEC-ACC-044-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-045,1,PLANNED,access,LG-access,2,EXP-REMOTE-005,,,,,research/experiments/EXP-REMOTE-005/record.md,research/normalized/EXP-REMOTE-005/decision/DEC-ACC-045-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-045,2,RESERVED,access,LG-access,2,EXP-REMOTE-005,,,,,research/experiments/EXP-REMOTE-005/record.md,research/normalized/EXP-REMOTE-005/decision/DEC-ACC-045-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-046,1,PLANNED,access,LG-access,2,EXP-REMOTE-003,,,,,research/experiments/EXP-REMOTE-003/record.md,research/normalized/EXP-REMOTE-003/decision/DEC-ACC-046-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-046,2,RESERVED,access,LG-access,2,EXP-REMOTE-003,,,,,research/experiments/EXP-REMOTE-003/record.md,research/normalized/EXP-REMOTE-003/decision/DEC-ACC-046-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-048,1,PLANNED,access,LG-access,2,EXP-SCALE-008,EXP-SCALE-001,,,,research/experiments/EXP-SCALE-008/record.md; research/experiments/EXP-SCALE-001/record.md,research/normalized/EXP-SCALE-008/decision/DEC-ACC-048-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-048,2,RESERVED,access,LG-access,2,EXP-SCALE-008,EXP-SCALE-001,,,,research/experiments/EXP-SCALE-008/record.md; research/experiments/EXP-SCALE-001/record.md,research/normalized/EXP-SCALE-008/decision/DEC-ACC-048-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-049,1,PLANNED,access,LG-access,1,EXP-CRYPTO-015,EXP-ECO-015,,,,research/experiments/EXP-CRYPTO-015/record.md; research/experiments/EXP-ECO-015/record.md,research/normalized/EXP-CRYPTO-015/decision/DEC-ACC-049-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-049,2,RESERVED,access,LG-access,1,EXP-CRYPTO-015,EXP-ECO-015,,,,research/experiments/EXP-CRYPTO-015/record.md; research/experiments/EXP-ECO-015/record.md,research/normalized/EXP-CRYPTO-015/decision/DEC-ACC-049-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-052,1,PLANNED,access,LG-access,2,EXP-SCALE-001,EXP-SCALE-003,,EXP-SCALE-006,,research/experiments/EXP-SCALE-001/record.md; research/experiments/EXP-SCALE-003/record.md,research/normalized/EXP-SCALE-001/decision/DEC-ACC-052-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-052,2,RESERVED,access,LG-access,2,EXP-SCALE-001,EXP-SCALE-003,,EXP-SCALE-006,,research/experiments/EXP-SCALE-001/record.md; research/experiments/EXP-SCALE-003/record.md,research/normalized/EXP-SCALE-001/decision/DEC-ACC-052-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-053,1,PLANNED,access,LG-access,2,EXP-SCALE-008,EXP-PLAT-017,,,,research/experiments/EXP-SCALE-008/record.md; research/experiments/EXP-PLAT-017/record.md,research/normalized/EXP-SCALE-008/decision/DEC-ACC-053-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-053,2,RESERVED,access,LG-access,2,EXP-SCALE-008,EXP-PLAT-017,,,,research/experiments/EXP-SCALE-008/record.md; research/experiments/EXP-PLAT-017/record.md,research/normalized/EXP-SCALE-008/decision/DEC-ACC-053-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-054,1,PLANNED,access,LG-access,2,EXP-SCALE-003,EXP-ECO-015,,,,research/experiments/EXP-SCALE-003/record.md; research/experiments/EXP-ECO-015/record.md,research/normalized/EXP-SCALE-003/decision/DEC-ACC-054-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-054,2,RESERVED,access,LG-access,2,EXP-SCALE-003,EXP-ECO-015,,,,research/experiments/EXP-SCALE-003/record.md; research/experiments/EXP-ECO-015/record.md,research/normalized/EXP-SCALE-003/decision/DEC-ACC-054-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-055,1,PLANNED,access,LG-access,2,EXP-SCALE-008,,,,,research/experiments/EXP-SCALE-008/record.md,research/normalized/EXP-SCALE-008/decision/DEC-ACC-055-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-055,2,RESERVED,access,LG-access,2,EXP-SCALE-008,,,,,research/experiments/EXP-SCALE-008/record.md,research/normalized/EXP-SCALE-008/decision/DEC-ACC-055-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-056,1,PLANNED,access,LG-access,2,EXP-SCALE-007,EXP-SCALE-003,,,,research/experiments/EXP-SCALE-007/record.md; research/experiments/EXP-SCALE-003/record.md,research/normalized/EXP-SCALE-007/decision/DEC-ACC-056-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-056,2,RESERVED,access,LG-access,2,EXP-SCALE-007,EXP-SCALE-003,,,,research/experiments/EXP-SCALE-007/record.md; research/experiments/EXP-SCALE-003/record.md,research/normalized/EXP-SCALE-007/decision/DEC-ACC-056-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-057,1,PLANNED,access,LG-access,1,EXP-CONF-007,,,EXP-CONF-009; EXP-SCALE-006,,research/experiments/EXP-CONF-007/record.md,research/normalized/EXP-CONF-007/decision/DEC-ACC-057-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-057,2,RESERVED,access,LG-access,1,EXP-CONF-007,,,EXP-CONF-009; EXP-SCALE-006,,research/experiments/EXP-CONF-007/record.md,research/normalized/EXP-CONF-007/decision/DEC-ACC-057-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-058,1,PLANNED,access,LG-access,2,EXP-SCALE-001,EXP-SCALE-007,,,,research/experiments/EXP-SCALE-001/record.md; research/experiments/EXP-SCALE-007/record.md,research/normalized/EXP-SCALE-001/decision/DEC-ACC-058-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-058,2,RESERVED,access,LG-access,2,EXP-SCALE-001,EXP-SCALE-007,,,,research/experiments/EXP-SCALE-001/record.md; research/experiments/EXP-SCALE-007/record.md,research/normalized/EXP-SCALE-001/decision/DEC-ACC-058-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-ACC-059,1,PLANNED,access,LG-access,2,EXP-REMOTE-005,EXP-SCALE-001; EXP-SCALE-008,,,,research/experiments/EXP-REMOTE-005/record.md; research/experiments/EXP-SCALE-001/record.md; research/experiments/EXP-SCALE-008/record.md,research/normalized/EXP-REMOTE-005/decision/DEC-ACC-059-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
